<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XXBTZUSD,60,20251127,130000,91526.9,91816,91221.6,91627.3,212.40519151
XXBTZUSD,60,20251127,140000,91627.3,91627.3,91364.7,91413.6,36.55936343
XXBTZUSD,60,20251127,150000,91413.6,91413.6,90957.3,90970,30.87802233
XXBTZUSD,60,20251127,160000,90970,91000,90436.8,90843.3,92.74920083
XXBTZUSD,60,20251127,170000,90843.4,90900,90572.5,90790.4,40.62365559
XXBTZUSD,60,20251127,180000,90790.5,90966.9,90625.7,90954.4,32.9395352
XXBTZUSD,60,20251127,190000,90954.4,91553.1,90883.6,91465,75.9965948
XXBTZUSD,60,20251127,200000,91465,91600,91339.8,91483.5,30.10005752
XXBTZUSD,60,20251127,210000,91483.5,91798,91356.1,91798,45.8995221
XXBTZUSD,60,20251127,220000,91798,91798,91498.1,91518.8,45.53852227
XXBTZUSD,60,20251127,230000,91518.9,91527,91390.9,91455.7,49.55077498
XXBTZUSD,60,20251128,000000,91455.7,91563.1,91241.7,91450.1,13.57888624
XXBTZUSD,60,20251128,010000,91450,91568,91154.2,91334.4,18.39871489
XXBTZUSD,60,20251128,020000,91334.4,91500.5,91213.4,91281.4,6.67328904
XXBTZUSD,60,20251128,030000,91281.4,91402.5,91092.8,91185.8,30.20038906
XXBTZUSD,60,20251128,040000,91185.9,91185.9,90783.5,90783.6,17.87352364
XXBTZUSD,60,20251128,050000,90783.6,91098.7,90671.1,91088.8,40.916065
XXBTZUSD,60,20251128,060000,91088.9,91263.6,90992.4,91205,17.82633568
XXBTZUSD,60,20251128,070000,91205,91470.5,91114.2,91455.9,11.21365613
XXBTZUSD,60,20251128,080000,91455.9,91679,91328.1,91605.6,34.20731522
XXBTZUSD,60,20251128,090000,91605.7,91605.7,91200.5,91298.5,42.83079022
XXBTZUSD,60,20251128,100000,91298.5,91513.8,90854.2,90915.5,36.82185316
XXBTZUSD,60,20251128,110000,90915.5,91647.7,90915.4,91647.7,19.68511631
XXBTZUSD,60,20251128,120000,91650.6,91810,91440.1,91589.9,57.02456677
XXBTZUSD,60,20251128,130000,91590,91810,91478.6,91809.8,18.39416052
XXBTZUSD,60,20251128,140000,91809.8,91950,91100,91461.4,69.74946943
XXBTZUSD,60,20251128,150000,91461.4,91658.7,91438.8,91466.5,13.43660916
XXBTZUSD,60,20251128,160000,91466.6,92565,91419.2,92328.2,82.9689589
XXBTZUSD,60,20251128,170000,92328.3,93050,91878.9,92213.2,346.45910021
XXBTZUSD,60,20251128,180000,92213.2,92765.2,92035.4,92357.1,96.9657455
XXBTZUSD,60,20251128,190000,92357.1,92365,90930,90940.7,302.50482121
XXBTZUSD,60,20251128,200000,90940.7,91202.4,90250,90627.1,195.53619156
XXBTZUSD,60,20251128,210000,90630.2,90951.9,90500,90781.9,27.55694518
XXBTZUSD,60,20251128,220000,90782,91187,90782,91166.3,66.9047578
XXBTZUSD,60,20251128,230000,91166.3,91219.4,90879.7,91214.7,37.97363489
XXBTZUSD,60,20251129,000000,91214.8,91246.5,90902.8,90902.9,22.38019724
XXBTZUSD,60,20251129,010000,90902.9,91179,90750,91095.7,13.91183665
XXBTZUSD,60,20251129,020000,91095.7,91177.6,90910.2,90912.7,9.11824681
XXBTZUSD,60,20251129,030000,90912.7,90976.6,90821.4,90923.3,23.54099354
XXBTZUSD,60,20251129,040000,90923.4,91105.7,90813.8,90904,21.30571276
XXBTZUSD,60,20251129,050000,90904.1,90934,90609.9,90793,19.89461431
XXBTZUSD,60,20251129,060000,90793,90895.2,90689.8,90689.9,18.7528991
XXBTZUSD,60,20251129,070000,90689.9,90865.8,90576.3,90865.7,7.87105409
XXBTZUSD,60,20251129,080000,90865.8,90933.8,90743.3,90762.5,5.15774802
XXBTZUSD,60,20251129,090000,90762.5,90825.9,90380,90585.7,27.03208658
XXBTZUSD,60,20251129,100000,90573.5,90665.8,90419.8,90583.8,15.38527936
XXBTZUSD,60,20251129,110000,90583.9,90717.5,90583.8,90631.6,7.41382751
XXBTZUSD,60,20251129,120000,90631.7,90665.7,90552,90600,4.42908503
XXBTZUSD,60,20251129,130000,90600.1,90645.6,90462,90598,4.91405769
XXBTZUSD,60,20251129,140000,90598,90674,90522.1,90674,27.23174791
XXBTZUSD,60,20251129,150000,90674,90794.4,90612,90700,13.645098
XXBTZUSD,60,20251129,160000,90700,90832.3,90662.6,90820.5,9.30602883
XXBTZUSD,60,20251129,170000,90820.5,90820.5,90693.5,90693.6,12.80743108
XXBTZUSD,60,20251129,180000,90693.6,91093.8,90693.5,91090.5,25.31867762
XXBTZUSD,60,20251129,190000,91090.5,91179.5,90909,91028.5,23.45520578
XXBTZUSD,60,20251129,200000,91028.5,91028.6,90500.3,90500.4,14.03476573
XXBTZUSD,60,20251129,210000,90500.4,90736.1,90247.4,90717,33.48117644
XXBTZUSD,60,20251129,220000,90717.1,90837.5,90633.1,90665.9,16.26342099
XXBTZUSD,60,20251129,230000,90666,91000,90490.3,90999.9,12.2526599
XXBTZUSD,60,20251130,000000,91000,91060,90866.3,90997.5,14.14843061
XXBTZUSD,60,20251130,010000,90997.5,90997.5,90747.7,90812.4,5.26565799
XXBTZUSD,60,20251130,020000,90812.5,90899.1,90726.3,90833.6,14.95641311
XXBTZUSD,60,20251130,030000,90833.6,90950,90833.5,90857.2,3.89002399
XXBTZUSD,60,20251130,040000,90857.2,91054.4,90857.1,90947.4,19.17025393
XXBTZUSD,60,20251130,050000,90947.4,91031.3,90793.7,90794.3,12.65507699
XXBTZUSD,60,20251130,060000,90794.3,90902.6,90511.1,90902.6,16.74795743
XXBTZUSD,60,20251130,070000,90902.6,90985.2,90843.9,90844,3.22300985
XXBTZUSD,60,20251130,080000,90844,90844,90720.8,90830.1,2.84887062
XXBTZUSD,60,20251130,090000,90830.1,90894.9,90785.7,90894.9,3.64538447
XXBTZUSD,60,20251130,100000,90894.9,90999.3,90883.9,90957.6,10.99022865
XXBTZUSD,60,20251130,110000,90957.6,91399.9,90941.1,91268.6,89.42581499
XXBTZUSD,60,20251130,120000,91268.6,91596.8,91196.3,91366.3,26.86600614
XXBTZUSD,60,20251130,130000,91366.3,91415.6,91229.1,91241.7,3.92732008
XXBTZUSD,60,20251130,140000,91241.8,91376.8,91001.7,91059.4,30.78396278
XXBTZUSD,60,20251130,150000,91059.5,91474.6,91043.2,91436.6,22.79868369
XXBTZUSD,60,20251130,160000,91436.6,91928.1,91419,91765.7,37.23582023
XXBTZUSD,60,20251130,170000,91765.7,91765.7,91307.4,91425.9,19.92734663
XXBTZUSD,60,20251130,180000,91425.9,91536.2,91322,91424,20.6550125
XXBTZUSD,60,20251130,190000,91424,91854.6,91423.9,91820.5,10.14525934
XXBTZUSD,60,20251130,200000,91820.5,91825.3,91369.1,91487.7,40.20187941
XXBTZUSD,60,20251130,210000,91487.7,91487.7,91172,91452.4,23.12377093
XXBTZUSD,60,20251130,220000,91452.4,91452.4,91323,91434.7,9.67667017
XXBTZUSD,60,20251130,230000,91434.7,91630.6,91196.8,91291.7,15.57771942
XXBTZUSD,60,20251201,000000,91291.7,91291.7,90946.6,91172.4,30.40230237
XXBTZUSD,60,20251201,010000,91167.6,91314.9,91099.9,91227.8,16.40247568
XXBTZUSD,60,20251201,020000,91227.8,91227.8,90351,90373.9,75.83522557
XXBTZUSD,60,20251201,030000,90373.9,90378.7,87050,87050,523.49934113
XXBTZUSD,60,20251201,040000,87050.1,87724.1,87050,87175.8,180.43822963
XXBTZUSD,60,20251201,050000,87175.8,87502.9,86500,86728.6,199.29873476
XXBTZUSD,60,20251201,060000,86728.7,86801.9,86210.1,86375.5,215.74967836
XXBTZUSD,60,20251201,070000,86375.5,86375.5,85714.2,85798.7,118.6708154
XXBTZUSD,60,20251201,080000,85798.7,86002.5,85660,85998.1,56.97121081
XXBTZUSD,60,20251201,090000,85998.1,86327.2,85998,86295,57.75195881
XXBTZUSD,60,20251201,100000,86295.1,86549.4,86099.1,86529.6,72.92079893
XXBTZUSD,60,20251201,110000,86529.6,86882.4,86420.5,86882.4,51.26595612
XXBTZUSD,60,20251201,120000,86882.4,86894,86518.5,86740.6,30.85917169
XXBTZUSD,60,20251201,130000,86740.6,86798.5,86540.1,86646.1,53.11668886
XXBTZUSD,60,20251201,140000,86646.1,86646.1,86122.1,86124.2,30.27194455
XXBTZUSD,60,20251201,150000,86124.3,86216.1,84775.6,85384.9,499.56651059
XXBTZUSD,60,20251201,160000,85385,86100,85349.9,86000.1,96.20287359
XXBTZUSD,60,20251201,170000,86000.1,86632.5,85925.6,86070,196.44857941
XXBTZUSD,60,20251201,180000,86070,86077,83870.8,84659.6,361.82771327
XXBTZUSD,60,20251201,190000,84659.7,85394,84062.2,84520,364.11975408
XXBTZUSD,60,20251201,200000,84520,85250.7,84461.8,84950.1,146.23446289
XXBTZUSD,60,20251201,210000,84950.1,85484,84748,85223.4,83.73864832
XXBTZUSD,60,20251201,220000,85223.4,85223.4,84659.4,85006.2,65.0063017
XXBTZUSD,60,20251201,230000,85009.7,85807.7,85009.7,85484.3,89.04314048
XXBTZUSD,60,20251202,000000,85484.3,86455.5,85484.2,86447,158.70475959
XXBTZUSD,60,20251202,010000,86447,86868.8,86314,86597.6,70.08563547
XXBTZUSD,60,20251202,020000,86597.7,86821.7,86282.7,86300,31.01969382
XXBTZUSD,60,20251202,030000,86300,86641.1,86203.8,86516,40.2019447
XXBTZUSD,60,20251202,040000,86516,87319.6,86417.2,86449.7,80.52162222
XXBTZUSD,60,20251202,050000,86452.9,86840.7,86321.2,86536.2,13.43923211
XXBTZUSD,60,20251202,060000,86536.2,87059.8,86213,86961.9,18.53840028
XXBTZUSD,60,20251202,070000,86961.9,87227.1,86914.6,86998.7,42.35313444
XXBTZUSD,60,20251202,080000,86998.7,87081.6,86868.2,87006,30.42409835
XXBTZUSD,60,20251202,090000,87006.1,87172.2,86908.7,87132.4,25.38736166
XXBTZUSD,60,20251202,100000,87132.4,87132.4,86909.1,87022,9.51100709
XXBTZUSD,60,20251202,110000,87022,87025.1,86401.1,86401.2,32.72436603
XXBTZUSD,60,20251202,120000,86401.2,86955.4,86401.2,86740.5,15.04095531
XXBTZUSD,60,20251202,130000,86740.6,87558.8,86740.6,87279.6,80.20802097
XXBTZUSD,60,20251202,140000,87278.9,87562.6,86989.8,87380.1,32.55779457
XXBTZUSD,60,20251202,150000,87380.1,87511.5,87214.9,87247.9,57.84298372
XXBTZUSD,60,20251202,160000,87247.9,87870.3,87099.5,87720.1,121.482268
XXBTZUSD,60,20251202,170000,87720.1,89234.4,87622.4,89160.4,387.50764337
XXBTZUSD,60,20251202,180000,89160.4,91171.4,89160.4,90908.8,417.20311981
XXBTZUSD,60,20251202,190000,90908.8,91280,90276.7,90757.8,202.26216417
XXBTZUSD,60,20251202,200000,90757.9,91982,90757.8,91472.9,162.18106563
XXBTZUSD,60,20251202,210000,91472.9,92308.4,91428,91965,184.83557343
XXBTZUSD,60,20251202,220000,91965,92307.7,91913.1,91913.1,69.75578858
XXBTZUSD,60,20251202,230000,91913.2,91913.2,90775,91106.9,173.88334808
XXBTZUSD,60,20251203,000000,91101.5,91647.7,91023.4,91647.6,49.06977369
XXBTZUSD,60,20251203,010000,91647.7,91980.5,91595.7,91980.4,42.58042772
XXBTZUSD,60,20251203,020000,91980.5,91999,91313.4,91313.5,89.10440707
XXBTZUSD,60,20251203,030000,91313.5,91669.7,91033.4,91636.6,44.85875023
XXBTZUSD,60,20251203,040000,91636.6,92474.7,91520,92245.1,101.00492765
XXBTZUSD,60,20251203,050000,92245.1,92999.2,92206,92832.5,69.51693014
XXBTZUSD,60,20251203,060000,92832.6,93055,92609.1,92700,33.08958441
XXBTZUSD,60,20251203,070000,92693.5,93400,92690.7,93359,52.01943775
XXBTZUSD,60,20251203,080000,93359,93656.8,93132.1,93656.8,94.18817797
XXBTZUSD,60,20251203,090000,93656.8,93976.6,93167.5,93443.3,84.93290761
XXBTZUSD,60,20251203,100000,93443.3,93449.9,92884.5,93009.1,38.91426613
XXBTZUSD,60,20251203,110000,93009.1,93186.4,92741.2,92750,39.45166416
XXBTZUSD,60,20251203,120000,92750,93207.4,92749.9,93207,34.76495912
XXBTZUSD,60,20251203,130000,93207.1,93396.9,92908.9,92913.2,44.1205514
XXBTZUSD,60,20251203,140000,92913.3,93274,92754,93018,86.2571152
XXBTZUSD,60,20251203,150000,93018,93070,92754,92973.1,28.44946091
XXBTZUSD,60,20251203,160000,92973.1,93270.1,92973,93141.5,87.48703563
XXBTZUSD,60,20251203,170000,93141.6,93704.9,91768.8,92431.9,220.83422643
XXBTZUSD,60,20251203,180000,92431.9,93001.6,91975.6,92359.8,228.26890663
XXBTZUSD,60,20251203,190000,92359.8,92765.2,91850,92257.8,98.84360144
XXBTZUSD,60,20251203,200000,92257.8,93051.5,92257.7,93043.9,69.75463287
XXBTZUSD,60,20251203,210000,93043.9,93507.7,92400.5,92608,67.93351241
XXBTZUSD,60,20251203,220000,92608,93084.1,92494.2,93020,182.66318233
XXBTZUSD,60,20251203,230000,93020,93379.6,92868.4,92968,106.40747472
XXBTZUSD,60,20251204,000000,92967.9,93750,92920.1,93712.8,41.1972621
XXBTZUSD,60,20251204,010000,93711.1,94050,93330,93826.5,232.99017819
XXBTZUSD,60,20251204,020000,93826.5,94051.6,93457.9,93457.9,70.37335518
XXBTZUSD,60,20251204,030000,93458,93458,92731.8,93059.4,65.68868424
XXBTZUSD,60,20251204,040000,93059.4,93769.8,93059.3,93200.3,32.11448677
XXBTZUSD,60,20251204,050000,93200.4,94000,93200.3,93979.6,33.70455382
XXBTZUSD,60,20251204,060000,93979.7,94000,93451.4,93549.9,27.11356265
XXBTZUSD,60,20251204,070000,93549.9,93583.2,93300,93350.7,28.80190396
XXBTZUSD,60,20251204,080000,93350.7,93378.6,92822,92997.6,33.86951336
XXBTZUSD,60,20251204,090000,92997.6,93355.8,92908.6,93136.8,164.20874238
XXBTZUSD,60,20251204,100000,93136.9,93390.6,92960,93390.5,22.24815997
XXBTZUSD,60,20251204,110000,93390.6,93525.2,93126.9,93213.2,37.10197279
XXBTZUSD,60,20251204,120000,93213.3,93570.1,93213.3,93474.6,16.4099241
XXBTZUSD,60,20251204,130000,93474.6,93560.8,93171.8,93253.4,28.84522514
XXBTZUSD,60,20251204,140000,93253.4,93266.9,92780.9,92916.8,46.77544149
XXBTZUSD,60,20251204,150000,92916.8,93150.8,92800.3,93023.4,16.76673545
XXBTZUSD,60,20251204,160000,93023.4,93023.4,92443,92577.4,80.70886697
XXBTZUSD,60,20251204,170000,92577.4,92830.8,91869.9,91915.8,106.23489866
XXBTZUSD,60,20251204,180000,91915.9,93200,91915.9,93058.3,108.66457776
XXBTZUSD,60,20251204,190000,93058.3,93151.3,92309.9,92474.4,72.40315796
XXBTZUSD,60,20251204,200000,92474.5,92517,91784.7,92448.8,141.37460023
XXBTZUSD,60,20251204,210000,92448.8,92547.5,92000,92095.2,49.70048254
XXBTZUSD,60,20251204,220000,92095.2,92129.9,90924.8,92005,211.4775439
XXBTZUSD,60,20251204,230000,92005.1,92531.7,91729.1,92520.1,95.9937945
XXBTZUSD,60,20251205,000000,92520.1,92693.7,92116.4,92174.1,19.56824288
XXBTZUSD,60,20251205,010000,92174.2,92486.1,92174.2,92388.1,14.15558283
XXBTZUSD,60,20251205,020000,92388.1,92475.3,92111.9,92142.6,25.70620549
XXBTZUSD,60,20251205,030000,92142.6,92483.8,92126.4,92292.2,31.84141618
XXBTZUSD,60,20251205,040000,92292.3,92610,92291.9,92376.9,25.40835653
XXBTZUSD,60,20251205,050000,92376.9,92679.3,92295.5,92565.8,8.00781961
XXBTZUSD,60,20251205,060000,92565.9,92613.5,91946.8,92139.8,53.99063162
XXBTZUSD,60,20251205,070000,92139.9,92369,91825.2,92014.1,25.61214031
XXBTZUSD,60,20251205,080000,92014.1,92174.2,91915.6,91915.7,7.49536086
XXBTZUSD,60,20251205,090000,91915.7,92281.9,91915.7,92267.6,15.24041364
XXBTZUSD,60,20251205,100000,92267.6,92500,92243.9,92244,16.30084648
XXBTZUSD,60,20251205,110000,92244,92244,92000,92097,30.97197127
XXBTZUSD,60,20251205,120000,92107.2,92109.3,91000.7,91133.5,58.92474541
XXBTZUSD,60,20251205,130000,91133.6,91422.9,91130.5,91325.8,37.29666119
XXBTZUSD,60,20251205,140000,91330.1,91541.7,91012.7,91343.7,27.03673559
XXBTZUSD,60,20251205,150000,91343.7,91382.7,91090.8,91231,28.69408717
XXBTZUSD,60,20251205,160000,91231,91339.3,90319.1,90489.9,115.45359992
XXBTZUSD,60,20251205,170000,90490,90749.5,89909.2,90255.2,161.05011937
XXBTZUSD,60,20251205,180000,90255.3,91490,90255.3,90434.8,305.15574893
XXBTZUSD,60,20251205,190000,90434.8,90450.3,88095.2,88865.1,327.71856227
XXBTZUSD,60,20251205,200000,88861.5,89500,88664.3,89362.4,80.54192632
XXBTZUSD,60,20251205,210000,89362.5,89830,88943.4,88959.7,90.38598679
XXBTZUSD,60,20251205,220000,88959.7,89821.2,88917.9,89731.1,48.45206941
XXBTZUSD,60,20251205,230000,89731.1,89737.5,89260,89310,37.37668801
XXBTZUSD,60,20251206,000000,89310,89476.6,89093.7,89193.4,29.60721324
XXBTZUSD,60,20251206,010000,89193.4,89352.6,88914.8,89300.1,27.56875048
XXBTZUSD,60,20251206,020000,89300.1,89332.4,88984.5,89332.4,19.11115615
XXBTZUSD,60,20251206,030000,89332.4,89448.5,89107.2,89448.5,13.0574412
XXBTZUSD,60,20251206,040000,89448.5,89449.9,89217.8,89314.4,51.68799482
XXBTZUSD,60,20251206,050000,89314.4,89346.4,89215.8,89346.4,34.30097346
XXBTZUSD,60,20251206,060000,89346.4,89750,89346.4,89700.1,47.98796678
XXBTZUSD,60,20251206,070000,89700,89700,89577.5,89660,18.69541242
XXBTZUSD,60,20251206,080000,89660.1,89713.5,89550,89620,10.04671992
XXBTZUSD,60,20251206,090000,89620,89700,89570.1,89678.9,23.07056685
XXBTZUSD,60,20251206,100000,89678.9,89699.9,89479,89592.9,66.44922332
XXBTZUSD,60,20251206,110000,89592.9,89598.9,89253.8,89297.5,17.54170736
XXBTZUSD,60,20251206,120000,89297.6,89664.5,89297.5,89639.7,10.01481515
XXBTZUSD,60,20251206,130000,89639.7,89639.7,89496.6,89496.6,7.53166281
XXBTZUSD,60,20251206,140000,89496.7,89700,89496.6,89635.4,19.91991079
XXBTZUSD,60,20251206,150000,89635.4,89635.4,89590,89590,2.52282675
XXBTZUSD,60,20251206,160000,89590.1,89764.8,89590,89674.8,17.79858492
XXBTZUSD,60,20251206,170000,89674.8,90274.4,89674.7,90018.1,34.48826004
XXBTZUSD,60,20251206,180000,90018.1,90018.1,89532,89775.1,35.84937771
XXBTZUSD,60,20251206,190000,89775.1,89985.1,89700,89720.6,16.67316986
XXBTZUSD,60,20251206,200000,89720.7,89788.6,89680,89727.5,13.89764007
XXBTZUSD,60,20251206,210000,89727.5,89765.8,89620,89623,7.59656146
XXBTZUSD,60,20251206,220000,89623,89763.7,89309.8,89430.5,34.33917169
XXBTZUSD,60,20251206,230000,89430.5,89571.8,89350.6,89547.9,9.84712792
XXBTZUSD,60,20251207,000000,89548,89566,89444,89444,8.53855948
XXBTZUSD,60,20251207,010000,89444,89496.8,89271.3,89299.9,15.35806356
XXBTZUSD,60,20251207,020000,89300,89309.9,88999.9,89240.1,18.94755806
XXBTZUSD,60,20251207,030000,89240.1,89531.3,89232.9,89479.4,11.75573698
XXBTZUSD,60,20251207,040000,89479.5,89538.9,89355.3,89355.4,5.28266883
XXBTZUSD,60,20251207,050000,89355.4,89635.7,89355.3,89635.7,12.31098928
XXBTZUSD,60,20251207,060000,89635.7,89732.5,89582.1,89722,8.8361598
XXBTZUSD,60,20251207,070000,89722.1,89739.9,89509.9,89553.4,8.12017759
XXBTZUSD,60,20251207,080000,89553.4,89553.4,89447.2,89485,7.196763
XXBTZUSD,60,20251207,090000,89485,89685.8,89484.9,89645,6.39499283
XXBTZUSD,60,20251207,100000,89645,89718.8,89251.4,89374.7,5.51673071
XXBTZUSD,60,20251207,110000,89374.7,89480.8,89251.4,89331.4,4.68777648
XXBTZUSD,60,20251207,120000,89331.4,89370.4,89113.8,89125.4,4.50424094
XXBTZUSD,60,20251207,130000,89125.4,89363.5,89118.8,89274.4,18.41202425
XXBTZUSD,60,20251207,140000,89274.4,89274.4,89215,89215.1,9.47346388
XXBTZUSD,60,20251207,150000,89215.1,89535.5,89175.6,89479.5,34.13392371
XXBTZUSD,60,20251207,160000,89479.5,89479.5,88695,89064,47.38473714
XXBTZUSD,60,20251207,170000,89064,89088.9,87777,88224,136.31554358
XXBTZUSD,60,20251207,180000,88224,89717.8,88192.6,89539.8,65.09737862
XXBTZUSD,60,20251207,190000,89539.9,89912.4,89171.6,89912.4,19.66519528
XXBTZUSD,60,20251207,200000,89907.5,91219.8,89657.5,91010.1,140.27096512
XXBTZUSD,60,20251207,210000,91010.1,91713.7,91010,91404.6,104.55376859
XXBTZUSD,60,20251207,220000,91404.6,91502,91267.8,91359.8,20.21627714
XXBTZUSD,60,20251207,230000,91359.9,91480,91359.9,91420,15.21934425
XXBTZUSD,60,20251208,000000,91420,91420,89879.7,90235.8,118.59635616
XXBTZUSD,60,20251208,010000,90235.7,90235.8,89020.5,89625.3,67.99070519
XXBTZUSD,60,20251208,020000,89625.3,90435.1,89582,90435.1,22.12082245
XXBTZUSD,60,20251208,030000,90435.1,90565.4,89894.2,90399.5,24.2142264
XXBTZUSD,60,20251208,040000,90399.5,91700,90343.6,90909.5,92.85951252
XXBTZUSD,60,20251208,050000,90909.6,91415.6,90815.7,91372.6,40.99411029
XXBTZUSD,60,20251208,060000,91366.6,91407.1,90989.9,91088.3,33.12699437
XXBTZUSD,60,20251208,070000,91088.3,91460.9,91025.7,91264.6,42.15198485
XXBTZUSD,60,20251208,080000,91264.6,91419.4,91050.8,91312.5,12.3065338
XXBTZUSD,60,20251208,090000,91312.6,91653.6,91264.4,91454.3,42.67582719
XXBTZUSD,60,20251208,100000,91454.3,91861,91362.2,91569.3,48.58507061
XXBTZUSD,60,20251208,110000,91569.3,91916.5,91507.9,91852.7,44.16402729
XXBTZUSD,60,20251208,120000,91825.7,92269.6,91800.2,91914.1,72.03129911
XXBTZUSD,60,20251208,130000,91914.2,92198.6,91826.4,92130,60.60018279
XXBTZUSD,60,20251208,140000,92130,92161.7,91895.8,91954,20.9164087
XXBTZUSD,60,20251208,150000,91954,91979.1,91678.5,91764.7,24.95779997
XXBTZUSD,60,20251208,160000,91764.7,92096.3,91337.3,91415.7,39.11537218
XXBTZUSD,60,20251208,170000,91415.7,91735.6,90768.8,90863.2,119.09753918
XXBTZUSD,60,20251208,180000,90852.5,90968,89615.8,89972.6,286.09247827
XXBTZUSD,60,20251208,190000,89971.8,90456.8,89705.1,89954.3,98.33512919
XXBTZUSD,60,20251208,200000,89954.3,90320.8,89721.8,90239.1,76.33488228
XXBTZUSD,60,20251208,210000,90239.1,90516.1,89724.3,89890.3,106.09039619
XXBTZUSD,60,20251208,220000,89890.3,90337.5,89856.5,90101.4,53.00058852
XXBTZUSD,60,20251208,230000,90101.4,90914.2,90101.4,90798.9,161.29493216
XXBTZUSD,60,20251209,000000,90788.8,91393.1,90693.7,91339.9,134.61970603
XXBTZUSD,60,20251209,010000,91333.7,91370.9,90759.6,90859.9,65.26908002
XXBTZUSD,60,20251209,020000,90859.9,90999.7,90535,90650.1,26.4215404
XXBTZUSD,60,20251209,030000,90650.1,90834.7,90363.8,90395.8,24.06556406
XXBTZUSD,60,20251209,040000,90395.8,90551.7,89959.9,90056.4,58.257176
XXBTZUSD,60,20251209,050000,90056.5,90362.6,90008.9,90057,177.68101103
XXBTZUSD,60,20251209,060000,90057,90424.3,89818.7,90424.2,62.80362403
XXBTZUSD,60,20251209,070000,90424.3,90496.5,89756.8,89929.7,42.18907393
XXBTZUSD,60,20251209,080000,89929.7,90195.8,89545.1,89906.6,106.72965571
XXBTZUSD,60,20251209,090000,89906.6,90207.5,89790.6,90159.9,19.10573746
XXBTZUSD,60,20251209,100000,90159.9,90520.4,90101.6,90476.2,28.90831593
XXBTZUSD,60,20251209,110000,90476.3,90599.4,90391.1,90488.3,41.93764968
XXBTZUSD,60,20251209,120000,90490.9,90490.9,90158.9,90159.5,17.56414139
XXBTZUSD,60,20251209,130000,90159.5,90315.9,89900.1,90266.3,40.63117351
XXBTZUSD,60,20251209,140000,90266.3,90381.5,90171.1,90381.5,29.28156881
XXBTZUSD,60,20251209,150000,90381.5,90673.1,90343.4,90597.8,40.18600797
XXBTZUSD,60,20251209,160000,90597.9,90819,90186,90412.3,57.41407304
XXBTZUSD,60,20251209,170000,90412.3,90611,90025.8,90335.8,48.74519931
XXBTZUSD,60,20251209,180000,90335.8,92850,90313.5,92680.7,234.60429056
XXBTZUSD,60,20251209,190000,92695.2,94474.8,92695.1,94192.4,418.60478281
XXBTZUSD,60,20251209,200000,94192.5,94583.7,93543.5,93896.4,187.82543367
XXBTZUSD,60,20251209,210000,93896.4,94163.3,93664,93927.8,86.01346566
XXBTZUSD,60,20251209,220000,93927.8,94191.7,93669.8,93809.2,68.41688291
XXBTZUSD,60,20251209,230000,93809.3,93810.4,92787.4,93092.8,128.55680772
XXBTZUSD,60,20251210,000000,93102.7,93233.6,92266.7,92681.3,84.40815387
XXBTZUSD,60,20251210,010000,92652,93018.3,92514.2,92881.6,72.1482708
XXBTZUSD,60,20251210,020000,92881.7,92971.1,92558.2,92702.2,34.70237627
XXBTZUSD,60,20251210,030000,92702.2,92779.9,92107.9,92158.9,105.2636893
XXBTZUSD,60,20251210,040000,92158.9,92414.3,92000,92337.2,53.35438524
XXBTZUSD,60,20251210,050000,92337.2,92586.5,92052.4,92503.7,41.73709595
XXBTZUSD,60,20251210,060000,92503.7,92550,92347.7,92429.6,6.97495442
XXBTZUSD,60,20251210,070000,92429.6,92650,92413.2,92580.9,21.18950008
XXBTZUSD,60,20251210,080000,92580.9,92720.7,92550.7,92558.5,38.44924834
XXBTZUSD,60,20251210,090000,92558.5,92739.8,92415.5,92707.5,17.75834086
